"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949024380&partnerID=40&md5=3ec5378740e5505a23a00f8fefa44c51,""This study draws from a concept from green accounting, lifecycle assessment, and industrial ecology known as 'environmental profit and loss” (EP&L) to determine the extent of externalities across the manufacturing lifecycle of wind energy. So far, no EP&Ls have involved energy companies and none have involved wind energy or wind turbines. We perform an EP&L for three types of wind turbines sited and built in Northern Europe (Denmark and Norway) by a major manufacturer: a 3.2 MW onshore turbine with a mixed concrete steel foundation, a 3.0 MW offshore turbine with a steel foundation, and a 3.0 MW offshore turbine with a concrete foundation. For each of these three turbine types, we identify and monetize externalities related to carbon dioxide emissions, air pollution, and waste. We find that total environmental losses range from €1.1 million for the offshore turbine with concrete foundation to €740,000 for onshore turbines and about €500,000 for an offshore turbine with steel foundation—equivalent to almost one-fifth of construction cost in some instances. We conclude that carbon dioxide emissions dominate the amount of environmental damages and that turbines need to work for 2.5 to 5.5 years to payback their carbon debts. Even though turbines are installed in Europe, China and South Korea accounted for about 80% of damages across each type of turbine. Lastly, two components, foundations and towers, account for about 90% of all damages. We conclude with six implications for wind energy analysts, suppliers, manufacturers, and planners. Copyright © 2015 John Wiley & Sons, Ltd. Copyright © 2015 John Wiley & Sons, Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983261984&partnerID=40&md5=65f6d421d9e0fadb35d8a58037d31de7,""Offshore wind energy is currently too expensive to compete with alternative energy sources. However, many floating offshore wind technologies, such as the demonstration project of Windfloat near Aguçadora (Portugal), are being developed for three reasons: there are positive externalities associated with its deployment, capital costs in real prices are expected to decrease over time, and some offshore locations have favourable natural conditions for its deployment. Taking these three factors into account, we develop a dynamic model to assess the economic potential value of offshore wind energy at the Viana do Castelo study site located in the northwestern coast of Portugal. Our results indicate that, from a social perspective, an investment starting in a few decades in the Windfloat technology at Viana do Castelo has positive economic potential value. Therefore support schemes to promote its deployment may be fostered. © 2016 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945555467&partnerID=40&md5=a43c3fb9a65fcad58b31392c08af8194,""This paper demonstrates a method to predict the value factor and market value of a wind turbine production. This will allow for the estimation of the economic viability of a turbine subject to pure market prices and also allow for prediction of the necessary financial support for turbines under subsidy schemes. The value factor is a common metric used to determine the value of variable energy sources. Research has shown that wind speed profiles that with a high value factor, or have a positive correlation with the market electricity price, have an economic advantage. However, previous research has determined overall value factors for wind in electricity networks at the macro level. This paper details a method at the micro level, since the wind conditions and therefore the value factor are themselves a site specific property. The data necessary to predict the value factor is the same as used to predict the energy production of the site. This allows for the prediction to be used before turbine installation and can be used as an optimization parameter for researchers and for turbine siting with regards to the electricity price/market. © 2015 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955504848&partnerID=40&md5=da396b4d402c8472d10de866177ac89b,""In order to assess the viability of wind energy projects in China, this paper takes a real options approach by accounting for flexibility over deployment of the technology in response to a stochastic non-renewable energy cost. The difference between the latter and the R&amp"	"D-enhanced cost of renewable energy operation may be thought of as a benefit from using wind. On the other hand, the Chinese government provides feed-in tariffs to encourage further adoption of wind, which should be included as a cost. This work, thus, shows that there is substantial options value to China's wind energy program, which is bolstered if the cost of carbon dioxide emissions is internalized. Moreover, by varying the rate of feed-in tariffs, the model may be used to show plausible ranges for the feed-in tariffs, which could be a useful policy insight. Furthermore, the study hypothesizes that with the likelihood of renewable energy to replace non-renewable energy, wind power in China can potentially reduce CO2 emissions by approximately 6.4% by 2020 comparing to the 2005 level and highlights the significant role of wind power in China's emission targets and energy security. This is a relevant paper, especially given the importance of a sustainable energy transition for China. More generally, using the real options approach from a policy perspective could provide insights about the viability of renewable energy programs and robustness of feed-in tariffs rates. © 2015 Elsevier Ltd."""	
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979895381&partnerID=40&md5=5d8df793e5bfb003b31e1886c1547f2b,""The increase in environmental protection awareness and the progressive exhaustion of conventional fossil energy sources have increased interests in integrating wind energy sources into existing power systems. Despite the various benefits of wind power, the intermittency and unpredictability of wind power generation cause operational concerns and waste usable capacity as the installation of the wind generation sources increases. To enhance the value of an intermittent wind energy source by using a battery energy storage system (BESS), an iterative algorithm that combines improved dynamic programming and a hybrid direct search method were developed for solving the optimal wind-thermal-battery coordination scheduling (WTBCS) problem in power systems. Key concerns in BESSs and the integration of wind energy and electric power systems were investigated and discussed using the proposed WTBCS software. In addition, the developed WTBCS software is useful in assessing the effect and economic benefits of installing BESSs and wind farms. Numerical experiments were conducted to provide information for both operational and planning problems in isolated power systems, such as the Penghu power system."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943328537&partnerID=40&md5=7feef25f9bb6b25873b2896933792628,""Attitudes towards wind energy development are influenced by a number of social, political, and geographic factors. Initial resident expectations for a development, and then the degree to which these expectations were later met can help explain support or opposition for wind energy. Yet, the role of met or unmet expectations is not well researched in explaining perceptions of and attitudes towards wind energy development. This study explores the relationship between met and unmet expectations and resident attitudes towards wind energy, as well as perceptions of wind turbine beauty, for rural residents near two wind energy projects in the U.S. state of South Dakota (SD). A survey (n = 239) administered in 2014 across two counties investigates the process of attitude and expectation formation towards the projects as they developed. Results show that the majority of residents had positive expectations, and these expectations are largely unmet"	" nonetheless, most residents retain positive attitudes towards both projects, although certain types of expectations are related to more positive or more negative attitudes. Furthermore, the survey results show that residents find turbines in motion to be more beautiful than static turbines - demonstrating the role of economic and environmental values in influencing wind energy attitudes and expectations."""	
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960469588&partnerID=40&md5=5b9d9d1c3ca8838024e0bff99adb734f,""One of the tools for maintaining environmental sustainability is transformation from fossil-based energy sources to renewable energy sources in energy consumption. Among renewable energy alternatives, wind energy is the most prominent and reliable energy source for fulfilling energy demand. Traditional investment evaluation techniques based on discounted cash flows are not capable of capturing the uncertainty and vagueness in the data related to the wind energy investment parameters. Fuzzy capital budgeting techniques can capture this vagueness and model the imprecise estimations of parameter values. In this paper, we develop interval-valued intuitionistic fuzzy benefit-cost analysis for the evaluation of wind energy technology investments. The fuzzy benefit-cost analyses are based on both present worth and annual worth analyses. The developed analyses can handle the assessments of multiple experts through aggregation operators. In the proposed economic model, the components of each wind energy investment parameter are incorporated into the equations in detail. A real case study is also presented in this paper. © 2016 by the authors."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939259787&partnerID=40&md5=481acd3315dd6453f2b4cea84c068a89,""The challenge of a purposeful design addressed in this article is to align offshore energy systems not only with technical and economic values like efficiency and profitability, but also with moral and social values more generally. We elaborate a theoretical framework that allows us to make a systematic inventory of embedded values of offshore energy systems and relate them to their societal acceptability. By characterizing both objects and subjects of acceptability, we shed light on ways to identify areas of value conflicts that must be addressed in purposeful design. We suggest the capabilities approach as a normative theory to deal with the arising value conflicts. © 2015 The Authors."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937854352&partnerID=40&md5=12e00f855b3748cfa9b006ddafd2a2f3,""Installed capacities of distributed generation (DG) are projected to increase substantially in Great Britain and many other power systems. This paper will discuss the definition of capacity value of DG arising from its ability to support additional demand without the need for new network capacity, in analogy with the definition of effective load carrying capability (ELCC) at transmission level. This calculated ELCC depends on the precise detail of its definition"	" in particular in a demand group fed by a pair of circuits where the double outage state dominates the calculated reliability index, the ELCC will be very small unless the generator can run in islanded mode. Finally, requirements for use in practical planning studies and development of formal planning standards will be discussed. © 1969-2012 IEEE."""	
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939810452&partnerID=40&md5=2ece6a7a7045ac41f258b5f41589a90b,""The increased concern for the impacts of climate change on the environment, along with the growing industry of renewable energy sources, and especially wind power, has made the valuation of environmental services and goods of great significance. Offshore wind energy is being exploited exponentially and its importance for renewable energy generation is increasing. We apply a double-bound dichotomous Contingent Valuation Method analysis in order to both (a) estimating the willingness to pay (WTP) of Greek residents for green electricity produced by offshore wind farm located between the islands of Tinos and Andros and (b) identifying factors behind respondents' WTP including individual's behaviour toward environment and individual's views on climate change and renewable energy. A total of 141 respondents participated in the questionnaire. Results show that the respondents are willing to pay on average 20€ every two months through their electricity bill in return for carbon-free electricity and water saving from the wind farm. Respondents' environmental consciousness and their perception towards climate change and renewable energy have a positive effect on their WTP. © 2015 Elsevier Ltd. All rights reserved."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933044302&partnerID=40&md5=33f58f267d0e66dc36e1450e9bbe071c,""The rapid deployment of wind and solar energy generation systems has resulted in a need to better understand, predict, and manage variable generation. The uncertainty around wind and solar power forecasts is still viewed by the power industry as being quite high, and many barriers to forecast adoption by power system operators still remain. In response, the U.S. Department of Energy has sponsored, in partnership with the National Oceanic and Atmospheric Administration, public, private, and academic organizations, two projects to advance wind and solar power forecasts. Additionally, several utilities and grid operators have recognized the value of adopting variable generation forecasting and have taken great strides to enhance their usage of forecasting. In parallel, power system markets and operations are evolving to integrate greater amounts of variable generation. This paper will discuss the recent trends in wind and solar power forecasting technologies in the U.S., the role of forecasting in an evolving power system framework, and the benefits to intended forecast users. © 2015 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923918685&partnerID=40&md5=93137bd95efc49907e37a6652e7ca058,""In the context of decaying capital cost and uncertain revenues, prospective valuation of a wind power distributed generation (DG) project is difficult. The conventional net present value (NPV) presents a static picture that does not account for the value of waiting for better market conditions to proceed with a DG investment. On the contrary, real options (RO) analysis does account for the managerial flexibility to switch between options over the investment horizon.In this paper we argue that the value of a DG wind-based project can be revisited by means of Longstaff-Schwartz method, originally intended for the evaluation of American financial options. The adaption of this method to the wind power DG setting provides a means for (i) efficiently dealing with the several stochastic processes involved (spot electricity prices and possibly various wind speed processes) avoiding the curse of dimensionality, (ii) accounting for the decaying capital cost of DG, and (iii) solving the perfect foresight problem presented by Monte Carlo conventional simulations.We present in this paper the procedure to follow when applying the method to the wind power DG setting. Particularly, we discuss the standardization of the wind speed and spot price processes, and the advantages of building a state space model that includes all the correlated processes by adequately transforming Box-Jenkins and Ornstein-Uhlenbeck models. Also we discuss the representation of the capital cost forecast by means of learning curves. On the whole, we put together this multivariate setting and show how it is translated to the Longstaff-Schwartz framework.The developed methodological approach allows us analyzing the sensitivity of the RO value to the site and DG capacity factor, the risk-free rate, the current forward projections of global installed capacity, and the aggregation of DGs under a common owner. On the whole, we conclude that the RO analysis is best employed to analyze DG settings in which the NPV yields a close to negative assessment: low power production, for instance. In such cases, RO analysis shows advantages in producing delayed optimal investment times. © 2015 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948395433&partnerID=40&md5=b2639f1f3716ead1764056dfa475a275,""In the context of decaying capital cost and uncertain revenues, prospective valuation of a wind power distributed generation (DG) project is difficult. The conventional net present value (NPV) presents a static picture that does not account for the value of waiting for better market conditions to proceed with a DG investment. On the contrary, real options (RO) analysis does account for the managerial flexibility to switch between options over the investment horizon. In this paper we argue that the value of a DG wind-based project can be revisited by means of Longstaff-Schwartz method, originally intended for the evaluation of American financial options. The adaption of this method to the wind power DG setting provides a means for (i) efficiently dealing with the several stochastic processes involved (spot electricity prices and possibly various wind speed processes) avoiding the curse of dimensionality, (ii) accounting for the decaying capital cost of DG, and (iii) solving the perfect foresight problem presented by Monte Carlo conventional simulations. We present in this paper the procedure to follow when applying the method to the wind power DG setting. Particularly, we discuss the standardization of the wind speed and spot price processes, and the advantages of building a state space model that includes all the correlated processes by adequately transforming Box-Jenkins and Ornstein-Uhlenbeck models. Also we discuss the representation of the capital cost forecast by means of learning curves. On the whole, we put together this multivariate setting and show how it is translated to the Longstaff-Schwartz framework. The developed methodological approach allows us analyzing the sensitivity of the RO value to the site and DG capacity factor, the risk-free rate, the current forward projections of global installed capacity, and the aggregation of DGs under a common owner. On the whole, we conclude that the RO analysis is best employed to analyze DG settings in which the NPV yields a close to negative assessment: low power production, for instance. In such cases, RO analysis shows advantages in producing delayed optimal investment times. © 2015 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945540781&partnerID=40&md5=cf6fb259d12801fe58fe21a3526f6521,""In contrast to the traditional methods for high-tech evaluation, we introduce a new, more active idea for considering the carbon asset effect, in addition to the economic and technological considerations for strategic significance. The method proposed in this paper considers a reduced amount of carbon emissions, less than that of the current industry baseline, to be an asset that is beneficial to a firm that adopts a new technology. The measured carbon asset values vary across different technologies, in different industries and over time. The new method is applied to the valuing of wind energy technology and uses the Weibull distribution to estimate the wind energy capacity and a concrete sensitivity analysis. These applications support the validity of the new method and show that the impact of the fluctuations of carbon sinks on the values of carbon assets is significantly greater than that of volatility in the production output. The paper also presents some policy recommendations based on the results. © 2015 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946607104&partnerID=40&md5=d05f2891abea145653200d1c29488054,""The estimation of wind speed extreme values is a topic assuming increasing importance in wind energy studies. Two different methods are compared here for that purpose, in view of safety applications. The first model is a parametric one, based upon a classical extreme value model, such as the Gum-bel or the Inverse Weibull distribution. The alternative model is a 'non parametric' one, based upon a stochastic characterization of the wind speed by means of a Poisson distribution. For both methods, estimates are carried out by means of Bayes estimation approach. The two approaches are compared in terms of robustness of the estimates of a proper safety index, with respect to departures from the assumed wind speed model. A large set of simulations results are discussed, as a first step towards a deeper insight to wind speed estimation methods, taking into account model uncertainty. © 2015 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930823364&partnerID=40&md5=243c5a047c2b499bebb35925eb919077,""We combine a socio-cultural and economic approach to investigate how wind turbines change the manner in which rural landscapes are valued. Interviews with residents of communities hosting wind projects on the shores of eastern Lake Ontario reveal two main impressions of landscape change: one is to see turbines as irrevocably industrializing and thereby ruining the peace and quiet of rural life and the second downplays visual concerns as negligible. Using photographs as visual aids we find that participants often perceive rural landscapes as devoid of human activity. This is one reason to suspect that cultural celebration of wind technology as part of a new middle landscape is unlikely. Furthermore, our analysis of property value reductions tentatively suggests more frequent than expected reductions for recreational properties and for properties within 2 km to 5 km of turbines but not within 1 km of turbines. We argue the consideration of landscape issues in wind energy approval processes in Ontario is overly narrow and will continue to act as a point of dispute in wind project development. © 2015 Canadian Association of Geographers / L' Association canadienne des géographes."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919626721&partnerID=40&md5=b2a877684caf611bca4f27a8b90197fb,""A complete methodology to design robust fault detection and isolation (FDI) filters and fault-tolerant control (FTC) schemes for linear parameter varying systems is proposed, with particular focus on its applicability to wind turbines. This paper takes advantage of the recent advances in model falsification using set-valued observers (SVOs) that led to the development of FDI methods for uncertain linear time-varying systems, with promising results in terms of the time required to diagnose faults. An integration of such SVO-based FDI methods with robust control synthesis is described, to deploy new FTC algorithms that are able to stabilize the plant under faulty environments. The FDI and FTC algorithms are assessed by resorting to a publicly available wind turbine benchmark model, using Monte Carlo simulation runs. © 2014 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908371663&partnerID=40&md5=bc8600134a03794175cd09377f3e6057,""Extreme power fluctuations in wind farms are rare but high-impact events, so proper characterization of these extreme fluctuations would assist with power systems operations planning in a power system with a high penetration of wind power. This work applies extreme value analysis methods to the statistical characterization of wind power ramps with 10-min resolution. The annual maxima series (AMS) method and peaks over threshold (POT) method are used to determine the probability of extreme wind power ramp events in a wind farm. © 2014 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888061697&partnerID=40&md5=6a0c35fa22479b690de029e8ecda6d1c,""Wind is a variable and uncontrollable source of power with a low capacity factor. Using energy storage facilities with a non-firm connection strategy is the key to maximum integration of distant wind farms into a transmission-constrained power system. In this paper, we explore the application of energy storage in optimal allocation of wind capacity to a power system from distant wind sites. Energy storage decreases transmission connection requirements, smoothes the wind farm output and decreases the wind energy curtailments in a non-firm wind capacity allocation strategy. Specifically, we examine the use of compressed air energy storage (CAES) technology to supplement wind farms and downsize the transmission connection requirements. Benders decomposition approach is applied to decompose this computationally challenging and large-scale mixed-integer linear programming (MILP) into smaller problems. The simulation results show that using energy storage systems can decrease the variation of wind farms output as well as the total cost, including investment and operation costs, and increase the wind energy penetration into the power system. © 2013 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915750859&partnerID=40&md5=0ce9315c630578bdd9dc0c2f29c45460,""New theoretical results regarding the capacity value of additional generation are presented, the motivation being explanation of results from applied renewables integration studies. Of particular note are the dependence of calculated values on underlying risk level for any capacity of additional generation, the upper limit on capacity value where there is a given probability of near-zero available capacity, and a closed form result for the case where the distribution of available existing capacity may be approximated as an exponential function. Examples of how these main results may be applied are presented. © 2014 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912139439&partnerID=40&md5=51c0d79cdb95bc3dea485ca3c4f25132,""This paper examines the value of flexibility from thermal power plant in the future low carbon energy system. Stochastic scheduling model with rolling planning is performed to calculate the operation cost saving due to improved flexibility. The model optimally schedule energy and ancillary services by explicitly modelling of uncertainties associated with renewable production and generation outage. Various flexibility features are defined and analysed across two representative systems showing that the value of plant flexibility is system specific. Sensitivity studies are carried out to understand the impact of different scheduling methods and carbon taxes on the value of flexibility. This paper also presents the discussion on market reward for flexibility."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903159801&partnerID=40&md5=6401b6890f2228839456c0b046ed00b8,""This paper examines the impact of wind turbines on house values in Rhode Island. In contrast to wind farms surrounded by sparse development, in Rhode Island single turbines have been built in relatively high population dense areas. As a result, we observe 48,554 single-family, owner-occupied transactions within five miles of a turbine site, including 3254 within one mile, which is far more than most related studies. We estimate hedonic difference-in-differences models that allow for impacts of wind turbines by proximity, viewshed, and contrast with surrounding development. Across a wide variety of specifications, the results suggest that wind turbines have no statistically significant negative impacts on house prices, in either the post public announcement phase or post construction phase. Further, the lower bound of statistically possible impacts is still outweighed by the positive externalities generated from CO2 mitigation. © 2014 Elsevier B.V."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912120247&partnerID=40&md5=346780551a3d901bc10b63af61771d74,""The rapid growth in the use of wind energy calls for a more and more careful representation of wind speed probability distribution, both for identification and estimation purpose. In particular, a key point of the above identification and estimation aspects is the one of representing the extreme values of wind speed probability distributions, which in the """"static"""" case, as defined in the paper, may be expressed in terms of """"extreme upper quantiles"""". This topic has indeed brought about an increasing number of studies in the last years, both for wind energy production assessment and also in risk and reliability analysis. Concerning the aspect of energy production, it is well known that a great sensitivity exists in the relationship between wind speed extreme upper quantiles and the corresponding wind energy quantiles. Concerning risk and reliability analysis, the extreme wind speed values characterization is useful for a proper understanding of the destructive wind forces which may affect mechanical tower reliability, and consequently a proper choice of the """"cut off"""" wind speed value. The above modeling is however difficult due to uncertainty in wind speed probability distributions. For this purpose, the paper proposes a novel Bayes approach for the estimation of the probability that wind speed is lower than a prefixed extreme value. The basic feature of the method is its being not dependent on the underlying wind speed model, be it the classical Weibull distribution, or alternative models such as the recently adopted Log-logistic or Burr distributions. A large set of numerical simulations are performed in the last part of the paper, in order to illustrate the feasibility and efficiency of the above method of estimation, especially when compared to the classical Maximum Likelihood method."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915748413&partnerID=40&md5=10d66c1fe5b8e5000d059a0e5af4e121,""Traditional probabilistic methods have been used to evaluate resource adequacy. The increasing presence of variable renewable generation in power systems presents a challenge to these methods because, unlike thermal units, variable renewable generation levels change over time because they are driven by meteorological events. Thus, capacity value calculations for these resources are often performed to simple rules of thumb. This paper follows the recommendations of the North American Electric Reliability Corporation's Integration of Variable Generation Task Force to include variable generation in the calculation of resource adequacy and compares different reliability metrics. Examples are provided using the Western Interconnection footprint under different variable generation penetrations. © 2014 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901004600&partnerID=40&md5=5c2cdc9c5875c7416aa05d0909748b65,""About 7 % of the energy consumption in the UK presently comes from wind, but this is expected to grow to well over 20 %. This causes serious concerns about the ability of the energy system to balance supply and demand, as it is already very inflexible. Though each household is very small, in total they contribute substantially to the energy demand, and in particular to the peak demand. In this paper, we develop a bottom-up approach, focusing on the value of energy storage and renewable micro-generation in domestic homes. Specifically, we consider a connection to the grid, a boiler, a solar collector, a small wind turbine, a water tank, and a battery. We use the wholesale spot prices as proxies for the provision costs of gas and electricity. We focus on the predictable inter-temporal variations of energy demand, wind speed, and spot prices, and thus assume that these parameters, though deterministic, are time varying. The objective of the model is to minimize the total energy consumption cost, as seen from the grid, throughout a finite horizon. We conduct a numerical case study using a sample of real-life demand and weather data for some typical houses in the UK and recent spot price data. Our results show that a battery might have a significant contribution to energy cost savings, and shed new light on the design of distributed energy systems for a smart grid, especially when coupled with a wind turbine. The benefits do not depend on behavioural changes in the households. © 2014 Springer-Verlag Berlin Heidelberg."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877157530&partnerID=40&md5=3cf7ae5a781a7b055a3886d0fd31caaf,""Mandates for renewable energy lead to siting disputes, because meeting the mandates requires the development of renewable energy production facilities. Proposals for one common form of renewable energy, commercial wind farms, are frequently met with forceful local opposition. Dissatisfied with simplistic explanations for this opposition (i.e., NIMBY), social scientists have urged a more nuanced understanding of public attitudes towards wind energy and other renewables. Based on a survey of residents of coastal Michigan, this article explores the role of general values and beliefs in shaping attitudes towards the potential development of commercial wind energy projects in or near respondents' communities. Structural equation modeling reveals that support of commercial wind energy depends largely on a belief that wind farms will provide economic benefits to the community. Underlying values have substantial and important indirect effects on beliefs regarding the likely economic outcomes of wind farm development. Altruistic values buoy wind energy attitudes, while values of traditionalism diminish wind energy support. The pivotal role of values in attitudes towards renewables lends support for more participatory development processes. © 2013 Elsevier Ltd."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875457112&partnerID=40&md5=379898844c9a86297be42ac194a89e23,""The German federal states and their communities can benefit on a large scale from the use of renewable energies, which induce important local benefits due to their decentralized structure. The model developed by the Institute for Ecological Economy Research is the first to quantify generated effects on value added and employment on a local, regional and countrywide scale. Net value added is calculated as the sum of three components: tax revenues, company profits and wages, which are generated by the involved agents along the value chains of the examined 29 technologies. A comparison of value added and employment effects generated by the wind energy sector between the German federal states of Baden-Württemberg, Mecklenburg-Vorpommern and Brandenburg reveals their specific competitive advantages in the value chain. Furthermore, the analysis shows that the wind energy sector can create value added and employment in various ways. Regional policies can help exploit the competitive advantages of the federal states but also aim to diversify local industries to participate and compete in multiple steps of the value chain. © 2013 A. Aretz et al."	" licensee oekom verlag."""	
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873039554&partnerID=40&md5=3e58f443a7d477b796f20433f3bfcdfd,""Technical electricity generation assessment and economic analysis of six wind energy conversion systems in the categories small, medium, and large (with power ratings of 20, 35, 275, 500, 1,000, and 2,000 kW) were evaluated. Electricity cost values were estimated based on the levelized cost of electricity (LCOE) and present value cost (PVC) of analysis for six locations selected across all the geopolitical zones of Nigeria. This was done using wind speed data that span between 25 and 37 years, measured at the height of 10 m. The result showed that the annual average energy output ranges from 2.242 MW h in Uyo with P10-20 turbine to 12,521.55 MW h in Kano using Vestas V80-2 MW wind turbine. Furthermore, of all the selected sites, Kano gave the least costs of electricity production per kilowatt hour with Vestas V80-2 MW model at 67-m hub heights, while the highest is obtained in Uyo with GEV-HP (1 MW) model at 70-m hub heights for the LCOE and PVC values, respectively. In addition, sensitivity of the selected parameters to the levelized cost of electricity was also carried out. © 2013 Ohunakin et al."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872850231&partnerID=40&md5=bad4f3c97cb436784be14e58341d872f,""Energy storage is a natural option toward adding the much-needed flexibility for integrating higher amounts of wind generation into the existing power system. This paper presents field results and analyses quantifying the ability and the value of Sodium Sulfur (NAS) battery energy storage toward shifting wind generation from off-peak to on-peak, limiting the ramp rate of wind farm output, and a strategy to integrate the aforementioned goals. The battery can also be considered on a system level independent of wind. It is argued that even in its capacity as a system resource independent of wind, the battery can aid integration of wind generation. Analyses quantifying the value of the battery in the energy and operating reserve markets are presented. Financially optimal locations to site the battery have also been identified. The presented research is a part of the 'Wind to Battery' project led by Xcel Energy, a major U.S. utility. © 2012 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874279536&partnerID=40&md5=2af5e2115f8f880ed7dafd6e720b3ed4,""The current paper proposes an automated design approach for a previously developed passive converter circuits for wind turbine generators. This suggested approach allows to calculate the components for all passive converter circuits approved in European patent number PCT/EP2010/055637, where only minor changes in the source code of the mathematical and simulation software have to be made when different circuits are involved. An optimisation based on steepest descent method results in power/frequency (power/speed) curve that matches well the cubic dependence (Pwtmax??3) of the extracted power. © 2012 IEEE."""		
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869433407&partnerID=40&md5=183fdbb7fdd76d6a6499c0e7fe5f2436,""Research on wind turbine Operations & Maintenance (O&M) procedures is critical to the expansion of Wind Energy Conversion systems (WEC). In order to reduce O&M costs and increase the lifespan of the turbine, we study the application of Set-Valued Observers (SVO) to the problem of Fault Detection and Isolation (FDI) of wind turbines, by taking advantage of the recent advances in SVO theory for model invalidation. A simple wind turbine model is presented along with possible faulty scenarios. The SVO algorithm is built upon these dynamics, taking into account process disturbances, model uncertainty, and measurement noise. The FDI algorithm is assessed within a publicly available benchmark model, using Monte-Carlo simulation runs. © 2012 AACC American Automatic Control Council)."""		
